DATA,DOCUMENTS,TYPE MOVEMENT,ITEM NUMBER,SUM,AMOUNT
20210105,202101051410,251,104393,358,2
20210105,202101051410,251,104397,90,1
20210105,202101051410,251,104404,110,3
20210105,202101051410,251,104405,130,2
20210105,202101051410,251,104406,122,2
20210105,202101051410,251,104407,123,2
20210105,202101051410,251,104414,54,1
20210105,202101051410,251,104418,369,3
20210105,202101051410,251,104424,268,2
20210105,202101051410,251,104426,119,3
20210105,202101051410,251,104428,430,2
20210105,202101051410,251,104432,1050,7
20210105,202101051410,251,104434,253,2
20210105,202101051410,251,104436,154,1
20210105,202101051410,251,104437,244,4
20210105,202101051410,251,104438,208,3
20210105,202101051410,251,104440,85,1
20210105,202101051410,251,104441,134,2
20210105,202101051410,251,104451,64,2
20210105,202101051410,251,104452,56,1
20210105,202101051410,251,104454,132,2
20210105,202101051410,251,104456,40,1
20210105,202101051410,251,104457,136,3
20210105,202101051410,251,104458,33,1
20210105,202101051410,251,104459,232,2
20210105,202101051410,251,104462,647,4
20210105,202101051410,251,104463,323,2
20210105,202101051410,251,104465,188,3
20210105,202101051410,251,104466,661,2
20210105,202101051410,251,104467,39,1
20210105,202101051410,251,104469,98,1
20210105,202101051410,251,104474,145,1
20210105,202101051410,251,104476,175,2
20210105,202101051410,251,104478,144,1
20210105,202101051410,251,104479,798,10
20210105,202101051410,251,104482,37,2
20210105,202101051410,251,104483,134,3
20210105,202101051410,251,104489,55,1
20210105,202101051410,251,104491,82,1
20210105,202101051410,251,104499,553,1
20210105,202101051410,251,104500,123,1
20210105,202101051410,251,104504,26,1
20210105,202101051410,251,104505,60,2
20210105,202101051410,251,104516,49,1
20210105,202101051410,251,104522,49,1
20210105,202101051410,251,104523,97,2
20210105,202101051410,251,104525,201,1
20210105,202101051410,251,104528,75,1
20210105,202101051410,251,104529,226,3
20210105,202101051410,251,104531,672,10
20210105,202101051410,251,104535,26,1
20210105,202101051410,251,104539,53,1
20210105,202101051410,251,104545,88,2
20210105,202101051410,251,104546,210,2
20210105,202101051410,251,104548,99,2
20210105,202101051410,251,104549,111,3
20210105,202101051410,251,104550,37,1
20210105,202101051410,251,104551,64,2
20210105,202101051410,251,104552,128,4
20210105,202101051410,251,104553,741,2
20210105,202101051410,251,104556,230,2
20210105,202101051410,251,104558,217,8
20210105,202101051410,251,104560,1113,13
20210105,202101051410,251,104565,137,1
20210105,202101051410,251,104566,174,4
20210105,202101051410,251,104567,181,4
20210105,202101051410,251,104568,87,2
20210105,202101051410,251,104571,560,16
20210105,202101051410,251,104572,652,9
20210105,202101051410,251,104574,166,3
20210105,202101051410,251,104576,43,1
20210105,202101051410,251,104589,257,1
20210105,202101051410,251,104593,77,1
20210105,202101051410,251,104596,359,3
20210105,202101051410,251,104600,470,6
20210105,202101051410,251,104603,100,1
20210105,202101051410,251,104614,77,1
20210105,202101051410,251,104616,203,1
20210105,202101051410,251,104618,203,1
20210105,202101051410,251,104635,282,11
20210105,202101051410,251,104636,282,11
20210105,202101051410,251,104637,25,1
20210105,202101051410,251,104638,25,1
20210105,202101051410,251,104640,27,1
20210105,202101051410,251,104642,40,1
20210105,202101051410,251,104645,2000,2
20210105,202101051410,251,104646,165,1
20210105,202101051410,251,104649,64,1
20210105,202101051410,251,104657,31,1
20210105,202101051410,251,104673,82,1
20210105,202101051410,251,104674,54,1
20210105,202101051410,251,104675,22,1
20210105,202101051410,251,104679,128,2
20210105,202101051410,251,104680,81,1
20210105,202101051410,251,104683,60,1
20210105,202101051410,251,104686,100,1
20210105,202101051410,251,104691,62,1
20210105,202101051410,251,104693,181,2
20210105,202101051410,251,104697,1498,27
20210105,202101051410,251,104712,125,1
20210105,202101051410,251,104713,134,2
20210105,202101051410,251,104714,27,1
20210105,202101051410,251,104716,63,1
20210105,202101051410,251,104717,34,1
20210105,202101051410,251,104718,34,1
20210105,202101051410,251,104720,136,4
20210105,202101051410,251,104723,60,1
20210105,202101051410,251,104724,60,1
20210105,202101051410,251,104725,82,1
20210105,202101051410,251,104726,195,2
20210105,202101051410,251,104728,74,1
20210105,202101051410,251,104732,907,16
20210105,202101051410,251,104733,92,1
20210105,202101051410,251,104735,63,1
20210105,202101051410,251,104739,19,1
20210105,202101051410,251,104740,31,1
20210105,202101051410,251,104746,299,1
20210105,202101051410,251,104749,67,1
20210105,202101051410,251,104750,90,1
20210105,202101051410,251,104752,48,1
20210105,202101051410,251,104754,95,1
20210105,202101051410,251,104764,96,1
20210105,202101051410,251,104768,225,1
20210105,202101051410,251,104772,32,1
20210105,202101051410,251,104777,124,2
20210105,202101051410,251,104780,47,2
20210105,202101051410,251,104781,382,1
20210105,202101051410,251,104784,175,2
20210105,202101051410,251,104786,98,1
20210105,202101051410,251,104787,23,1
20210105,202101051410,251,104790,94,2
20210105,202101051410,251,104791,74,1
20210105,202101051410,251,104794,118,2
20210105,202101051410,251,104795,87,2
20210105,202101051410,251,104796,88,2
20210105,202101051410,251,104797,42,1
20210105,202101051410,251,104804,1256,1
20210105,202101051410,251,104813,376,2
20210105,202101051410,251,104821,70,1
20210105,202101051410,251,104822,55,1
20210105,202101051410,251,104825,182,2
20210105,202101051410,251,104826,297,3
20210105,202101051410,251,104837,129,1
20210105,202101051410,251,104839,15,1
20210105,202101051410,251,104841,213,2
20210105,202101051410,251,104844,181,1
20210105,202101051410,251,104848,342,3
20210105,202101051410,251,104849,1101,8
20210105,202101051410,251,104850,553,4
20210105,202101051410,251,104851,573,4
20210105,202101051410,251,104853,412,4
20210105,202101051410,251,104854,168,1
20210105,202101051410,251,104858,186,1
20210105,202101051410,251,104861,20,1
20210105,202101051410,251,104864,29,1
20210105,202101051410,251,104865,45,1
20210105,202101051410,251,104874,452,7
20210105,202101051410,251,104887,822,4
20210105,202101051410,251,104895,22,1
20210105,202101051410,251,104897,142,3
20210105,202101051410,251,104902,204,8
20210105,202101051410,251,104908,193,4
20210105,202101051410,251,104909,55,1
20210105,202101051410,251,104912,45,1
20210105,202101051410,251,104914,174,1
20210105,202101051410,251,104915,270,14
20210105,202101051410,251,104919,188,1
20210105,202101051410,251,104927,1306,11
20210105,202101051410,251,104935,219,1
20210105,202101051410,251,104939,56,1
20210105,202101051410,251,104941,239,7
20210105,202101051410,251,104945,95,1
20210105,202101051410,251,104946,1118,6
20210105,202101051410,251,104951,595,4
20210105,202101051410,251,104953,259,4
20210105,202101051410,251,104956,38,1
20210105,202101051410,251,104960,64,1
20210105,202101051410,251,104962,81,1
20210105,202101051410,251,104970,17,2
20210105,202101051410,251,104972,24,1
20210105,202101051410,251,104975,14,2
20210105,202101051410,251,104976,21,3
20210105,202101051410,251,104980,49,1
20210105,202101051410,251,104989,76,1
20210105,202101051410,251,104996,24,1
20210105,202101051410,251,105032,46,2
20210105,202101051410,251,105050,124,1
20210105,202101051410,251,105063,156,1
20210105,202101051410,251,105064,234,1
20210105,202101051410,251,105068,31,1
20210105,202101051410,251,105069,43,1
20210105,202101051410,251,105080,68,1
20210105,202101051410,251,105084,33,1
20210105,202101051410,251,105095,14,1
20210105,202101051410,251,105100,103,2
20210105,202101051410,251,105108,74,1
20210105,202101051410,251,105110,29,1
20210105,202101051410,251,105119,49,1
20210105,202101051410,251,105129,42,1
20210105,202101051410,251,105136,42,2
20210105,202101051410,251,105139,187,4
20210105,202101051410,251,105142,32,1
20210105,202101051410,251,105147,93,2
20210105,202101051410,251,105148,84,2
20210105,202101051410,251,105149,84,2
20210105,202101051410,251,105150,144,3
20210105,202101051410,251,105151,46,1
20210105,202101051410,251,105156,44,1
20210105,202101051410,251,105165,86,1
20210105,202101051410,251,105167,77,1
20210105,202101051410,251,105168,51,1
20210105,202101051410,251,105171,127,1
20210105,202101051410,251,105179,101,2
20210105,202101051410,251,105199,95,1
20210105,202101051410,251,105205,12,1
20210105,202101051410,251,105207,23,1
20210105,202101051410,251,105214,31,1
20210105,202101051410,251,105216,51,1
20210105,202101051410,251,105217,31,1
20210105,202101051410,251,105226,41,1
20210105,202101051410,251,105229,15,1
20210105,202101051410,251,105232,549,6
20210105,202101051410,251,105268,68,1
20210105,202101051410,251,105271,67,1
20210105,202101051410,251,105275,149,1
20210105,202101051410,251,105278,45,2
20210105,202101051410,251,105285,99,1
20210105,202101051410,251,105295,95,3
20210105,202101051410,251,105296,31,1
20210105,202101051410,251,105297,163,4
20210105,202101051410,251,105301,50,1
20210105,202101051410,251,105302,99,2
20210105,202101051410,251,105304,33,1
20210105,202101051410,251,105318,301,2
20210105,202101051410,251,105325,22,1
20210105,202101051410,251,105326,402,2
20210105,202101051410,251,105328,72,1
20210105,202101051410,251,105330,39,1
20210105,202101051410,251,105332,66,1
20210105,202101051410,251,105333,769,4
20210105,202101051410,251,105334,125,2
20210105,202101051410,251,105347,11353,57
20210105,202101051410,251,105350,95,1
20210105,202101051410,251,105356,146,2
20210105,202101051410,251,105358,494,7
20210105,202101051410,251,105360,167,2
20210105,202101051410,251,105370,48,1
20210105,202101051410,251,105376,195,6
20210105,202101051410,251,105378,97,1
20210105,202101051410,251,105381,941,1
20210105,202101051410,251,105382,269,4
20210105,202101051410,251,105383,39,1
20210105,202101051410,251,105385,80,1
20210105,202101051410,251,105386,800,16
20210105,202101051410,251,105389,35,1
20210105,202101051410,251,105390,289,5
20210105,202101051410,251,105391,169,3
20210105,202101051410,251,105396,36,1
20210105,202101051410,251,105397,234,4
20210105,202101051410,251,105400,164,2
20210105,202101051410,251,105407,79,1
20210105,202101051410,251,105409,193,3
20210105,202101051410,251,105413,23,1
20210105,202101051410,251,105416,19,1
20210105,202101051410,251,105418,1164,14
20210105,202101051410,251,105420,47,1
20210105,202101051410,251,105424,73,1
20210105,202101051410,251,105431,102,2
20210105,202101051410,251,105432,38,1
20210105,202101051410,251,105434,38,1
20210105,202101051410,251,105437,146,2
20210105,202101051410,251,105438,631,6
20210105,202101051410,251,105440,124,1
20210105,202101051410,251,105442,135,1
20210105,202101051410,251,105443,134,2
20210105,202101051410,251,105450,92,2
20210105,202101051410,251,105452,81,1
20210105,202101051410,251,105453,305,8
20210105,202101051410,251,105459,46,2
20210105,202101051410,251,105460,268,1
20210105,202101051410,251,105461,579,2
20210105,202101051410,251,105462,1341,6
20210105,202101051410,251,105466,200,1
20210105,202101051410,251,105472,90,1
20210105,202101051410,251,105480,300,1
20210105,202101051410,251,105481,56,1
20210105,202101051410,251,105485,183,4
20210105,202101051410,251,105488,150,4
20210105,202101051410,251,105490,33,1
20210105,202101051410,251,105491,116,2
20210105,202101051410,251,105497,980,4
20210105,202101051410,251,105505,42,1
20210105,202101051410,251,105506,76,2
20210105,202101051410,251,105508,22,1
20210105,202101051410,251,105509,18,1
20210105,202101051410,251,105517,137,1
20210105,202101051410,251,105518,828,6
20210105,202101051410,251,105519,46,1
20210105,202101051410,251,105520,899,13
20210105,202101051410,251,105523,141,1
20210105,202101051410,251,105531,121,12
20210105,202101051410,251,105533,52,1
20210105,202101051410,251,105534,51,1
20210105,202101051410,251,105536,231,2
20210105,202101051410,251,105537,109,1
20210105,202101051410,251,105538,121,1
20210105,202101051410,251,105552,89,1
20210105,202101051410,251,105556,375,3
20210105,202101051410,251,105557,67,3
20210105,202101051410,251,105558,44,2
20210105,202101051410,251,105559,337,1
20210105,202101051410,251,105562,51,2
20210105,202101051410,251,105567,57,1
20210105,202101051410,251,105568,128,5
20210105,202101051410,251,105571,61,2
20210105,202101051410,251,105592,247,2
20210105,202101051410,251,105593,56,1
20210105,202101051410,251,105594,57,1
20210105,202101051410,251,105597,96,2
20210105,202101051410,251,105598,420,9
20210105,202101051410,251,105600,257,5
20210105,202101051410,251,105602,68,1
20210105,202101051410,251,105604,201,3
20210105,202101051410,251,105606,1209,8
20210105,202101051410,251,105609,271,6
20210105,202101051410,251,105611,507,5
20210105,202101051410,251,105612,99,2
20210105,202101051410,251,105613,101,2
20210105,202101051410,251,105614,53,1
20210105,202101051410,251,105615,129,6
20210105,202101051410,251,105616,247,2
20210105,202101051410,251,105628,114,1
20210105,202101051410,251,105629,339,3
20210105,202101051410,251,105644,41,1
20210105,202101051410,251,105645,83,2
20210105,202101051410,251,105647,146,4
20210105,202101051410,251,105648,110,3
20210105,202101051410,251,105650,109,3
20210105,202101051410,251,105651,287,2
20210105,202101051410,251,105654,35,1
20210105,202101051410,251,105658,104,2
20210105,202101051410,251,105661,88,2
20210105,202101051410,251,105667,57,1
20210105,202101051410,251,105677,63,1
20210105,202101051411,251,105680,59,1
20210105,202101051411,251,105686,31,1
20210105,202101051412,251,105697,182,3
20210105,202101051412,251,105698,99,1
20210105,202101051412,251,105699,230,1
20210105,202101051412,251,105700,56,1
20210105,202101051412,251,105714,109,1
20210105,202101051412,251,105715,363,3
20210105,202101051412,251,105716,745,7
20210105,202101051412,251,105717,82,3
20210105,202101051412,251,105730,1561,23
20210105,202101051412,251,105737,104,1
20210105,202101051412,251,105738,1220,10
20210105,202101051412,251,105739,352,3
20210105,202101051412,251,105741,485,3
20210105,202101051412,251,105745,100,1
20210105,202101051412,251,105751,232,4
20210105,202101051412,251,105762,517,7
20210105,202101051412,251,105766,330,3
20210105,202101051412,251,105769,73,1
20210105,202101051412,251,105773,84,1
20210105,202101051412,251,105774,84,21
20210105,202101051412,251,105788,124,1
20210105,202101051412,251,105790,86,1
20210105,202101051412,251,105794,287,4
20210105,202101051412,251,105796,468,3
20210105,202101051412,251,105797,168,6
20210105,202101051412,251,105799,331,1
20210105,202101051412,251,105804,32,1
20210105,202101051412,251,105805,249,1
20210105,202101051412,251,105808,252,1
20210105,202101051412,251,105809,231,3
20210105,202101051412,251,105810,52,1
20210105,202101051412,251,105818,100,2
20210105,202101051412,251,105819,91,2
20210105,202101051412,251,105820,53,2
20210105,202101051412,251,105822,456,4
20210105,202101051412,251,105823,189,3
20210105,202101051412,251,105827,89,1
20210105,202101051412,251,105830,1589,15
20210105,202101051412,251,105831,25,1
20210105,202101051412,251,105835,56,1
20210105,202101051412,251,105836,51,1
20210105,202101051412,251,105838,119,1
20210105,202101051412,251,105843,32,1
20210105,202101051412,251,105844,257,2
20210105,202101051412,251,105849,35,1
20210105,202101051412,251,105851,156,1
20210105,202101051412,251,105854,67,1
20210105,202101051412,251,105860,225,1
20210105,202101051412,251,105869,539,2
20210105,202101051412,251,105870,68,1
20210105,202101051412,251,105871,205,3
20210105,202101051412,251,105872,15,1
20210105,202101051412,251,105880,146,1
20210105,202101051412,251,105882,83,1
20210105,202101051412,251,105886,17,1
20210105,202101051412,251,105888,64,1
20210105,202101051412,251,105893,105,1
20210105,202101051412,251,105896,32,1
20210105,202101051412,251,105900,172,5
20210105,202101051412,251,105902,945,16
20210105,202101051412,251,105905,1072,8
20210105,202101051412,251,105906,389,12
20210105,202101051412,251,105907,352,8
20210105,202101051412,251,105908,31,1
20210105,202101051412,251,105910,36,1
20210105,202101051412,251,105919,207,3
20210105,202101051412,251,105936,34,1
20210105,202101051412,251,105943,121,1
20210105,202101051412,251,105944,274,3
20210105,202101051412,251,105948,107,1
20210105,202101051412,251,105952,95,1
20210105,202101051412,251,105953,40,2
20210105,202101051412,251,105963,243,1
20210105,202101051412,251,105965,267,9
20210105,202101051412,251,105966,154,5
20210105,202101051412,251,105968,20,2
20210105,202101051412,251,105972,234,3
20210105,202101051412,251,105974,361,1
20210105,202101051412,251,105976,189,2
20210105,202101051412,251,105978,304,1
20210105,202101051412,251,105989,81,1
20210105,202101051412,251,105992,92,1
20210105,202101051412,251,106000,11,2
20210105,202101051412,251,106001,1861,22
20210105,202101051412,251,106003,162,5
20210105,202101051412,251,106004,39,1
20210105,202101051412,251,106011,120,3
20210105,202101051412,251,106012,165,1
20210105,202101051412,251,106018,53,1
20210105,202101051412,251,106019,103,2
20210105,202101051412,251,106021,47,1
20210105,202101051412,251,106025,160,3
20210105,202101051412,251,106027,41,1
20210105,202101051412,251,106034,957,12
20210105,202101051412,251,106055,252,3
20210105,202101051412,251,106061,1517,12
20210105,202101051412,251,106063,106,2
20210105,202101051412,251,106064,85,1
20210105,202101051412,251,106067,231,1
20210105,202101051412,251,106069,85,2
20210105,202101051412,251,106074,337,4
20210105,202101051412,251,106080,83,1
20210105,202101051412,251,106085,267,2
20210105,202101051412,251,106088,1155,14
20210105,202101051412,251,106098,44,1
20210105,202101051412,251,106100,308,10
20210105,202101051412,251,106102,227,2
20210105,202101051412,251,106105,113,1
20210105,202101051412,251,106106,224,2
20210105,202101051412,251,106107,214,2
20210105,202101051412,251,106109,1207,10
20210105,202101051412,251,106119,165,1
20210105,202101051412,251,106134,46,1
20210105,202101051412,251,106146,40,2
20210105,202101051412,251,106147,54,3
20210105,202101051412,251,106149,53,1
20210105,202101051412,251,106150,374,7
20210105,202101051412,251,106152,237,3
20210105,202101051412,251,106161,258,7
20210105,202101051412,251,106162,528,16
20210105,202101051412,251,106165,55,1
20210105,202101051412,251,106166,32,1
20210105,202101051412,251,106167,65,2
20210105,202101051412,251,106172,87,1
20210105,202101051412,251,106173,87,1
20210105,202101051412,251,106174,158,2
20210105,202101051412,251,106176,132,2
20210105,202101051412,251,106177,75,1
20210105,202101051412,251,106183,39,1
20210105,202101051412,251,106186,879,3
20210105,202101051412,251,106190,55,1
20210105,202101051412,251,106193,200,1
20210105,202101051412,251,106210,110,1
20210105,202101051412,251,106216,142,1
20210105,202101051412,251,106219,34,1
20210105,202101051412,251,106221,102,3
20210105,202101051412,251,106225,47,1
20210105,202101051412,251,106227,1685,7
20210105,202101051412,251,106229,450,4
20210105,202101051412,251,106230,116,1
20210105,202101051412,251,106231,84,1
20210105,202101051412,251,106249,105,2
20210105,202101051412,251,106250,289,5
20210105,202101051412,251,106251,202,4
20210105,202101051412,251,106252,208,4
20210105,202101051412,251,106262,53,1
20210105,202101051412,251,106264,436,2
20210105,202101051412,251,106270,140,1
20210105,202101051412,251,106271,131,2
20210105,202101051412,251,106272,65,1
20210105,202101051412,251,106274,278,5
20210105,202101051412,251,106275,33,1
20210105,202101051412,251,106276,16,1
20210105,202101051412,251,106277,136,1
20210105,202101051412,251,106281,208,7
20210105,202101051412,251,106282,136,2
20210105,202101051412,251,106293,107,1
20210105,202101051412,251,106299,133,2
20210105,202101051412,251,106304,187,3
20210105,202101051412,251,106305,89,1
20210105,202101051412,251,106312,99,1
20210105,202101051412,251,106326,859,13
20210105,202101051412,251,106329,65,1
20210105,202101051412,251,106335,152,4
20210105,202101051412,251,106336,31,1
20210105,202101051412,251,106344,90,1
20210105,202101051412,251,106346,311,5
20210105,202101051412,251,106349,334,5
20210105,202101051412,251,106350,373,5
20210105,202101051412,251,106351,330,4
20210105,202101051412,251,106352,2772,22
20210105,202101051412,251,106353,263,4
20210105,202101051412,251,106355,149,1
20210105,202101051412,251,106365,118,2
20210105,202101051412,251,106366,67,1
20210105,202101051412,251,106367,141,2
20210105,202101051412,251,106368,150,2
20210105,202101051412,251,106369,87,1
20210105,202101051412,251,106379,18,1
20210105,202101051412,251,106386,151,1
20210105,202101051412,251,106388,74,1
20210105,202101051412,251,106389,28,1
20210105,202101051412,251,106395,48,1
20210105,202101051412,251,106396,1228,26
20210105,202101051412,251,106397,114,2
20210105,202101051412,251,106399,72,1
20210105,202101051412,251,106402,57,1
20210105,202101051412,251,106408,66,1
20210105,202101051412,251,106409,117,2
20210105,202101051412,251,106411,345,3
20210105,202101051412,251,106418,151,1
20210105,202101051412,251,106430,143,1
20210105,202101051412,251,106431,67,1
20210105,202101051412,251,106432,58,3
20210105,202101051412,251,106444,95,1
20210105,202101051412,251,106445,156,8
20210105,202101051412,251,106446,195,10
20210105,202101051412,251,106449,97,5
20210105,202101051412,251,106450,78,4
20210105,202101051412,251,106452,58,3
20210105,202101051412,251,106456,156,8
20210105,202101051412,251,106457,371,19
20210105,202101051412,251,106458,19,1
20210105,202101051412,251,106459,58,3
20210105,202101051412,251,106461,78,4
20210105,202101051412,251,106462,117,6
20210105,202101051412,251,106463,117,6
20210105,202101051412,251,106464,19,1
20210105,202101051412,251,106465,312,16
20210105,202101051412,251,106467,195,10
20210105,202101051412,251,106476,65,1
20210105,202101051412,251,106478,131,2
20210105,202101051412,251,106479,88,6
20210105,202101051412,251,106481,220,1
20210105,202101051412,251,106485,149,5
20210105,202101051412,251,106486,54,2
20210105,202101051412,251,106488,150,1
20210105,202101051412,251,106489,205,1
20210105,202101051412,251,106492,103,1
20210105,202101051412,251,106494,80,1
20210105,202101051412,251,106498,26,1
20210105,202101051412,251,106504,45,1
20210105,202101051412,251,106508,141,2
20210105,202101051412,251,106510,60,3
20210105,202101051412,251,106520,316,2
20210105,202101051412,251,106521,100,2
20210105,202101051412,251,106522,363,1
20210105,202101051412,251,106523,102,2
20210105,202101051412,251,106525,128,1
20210105,202101051412,251,106527,108,1
20210105,202101051412,251,106528,44,1
20210105,202101051412,251,106530,64,1
20210105,202101051412,251,106532,36,1
20210105,202101051412,251,106542,218,5
20210105,202101051412,251,106543,45,1
20210105,202101051412,251,106545,86,2
20210105,202101051412,251,106546,120,3
20210105,202101051412,251,106547,86,2
20210105,202101051412,251,106549,74,1
20210105,202101051412,251,106550,70,1
20210105,202101051412,251,106552,266,1
20210105,202101051412,251,106556,110,1
20210105,202101051412,251,106562,338,3
20210105,202101051412,251,106567,190,1
20210105,202101051412,251,106571,1015,5
20210105,202101051412,251,106573,161,4
20210105,202101051412,251,106576,142,1
20210105,202101051412,251,106579,82,1
20210105,202101051412,251,106582,68,5
20210105,202101051412,251,106583,470,6
20210105,202101051412,251,106586,272,8
20210105,202101051412,251,106587,103,1
20210105,202101051412,251,106591,318,8
20210105,202101051412,251,106592,318,11
20210105,202101051412,251,106593,30,1
20210105,202101051412,251,106594,104,3
20210105,202101051412,251,106596,65,1
20210105,202101051412,251,106601,195,6
20210105,202101051412,251,106606,149,1
20210105,202101051412,251,106607,66,1
20210105,202101051412,251,106609,62,1
20210105,202101051412,251,106611,671,1
20210105,202101051412,251,106612,98,1
20210105,202101051412,251,106614,115,1
20210105,202101051412,251,106616,1659,12
20210105,202101051412,251,106617,1179,11
20210105,202101051412,251,106621,28,1
20210105,202101051412,251,106623,67,1
20210105,202101051412,251,106628,217,2
20210105,202101051412,251,106636,37,1
20210105,202101051412,251,106637,806,7
20210105,202101051412,251,106642,765,610
20210105,202101051412,251,106649,18,1
20210105,202101051412,251,106655,101,1
20210105,202101051412,251,106657,279,2
20210105,202101051412,251,106660,25,1
20210105,202101051412,251,106661,62,2
20210105,202101051412,251,106668,57,1
20210105,202101051412,251,106669,99,1
20210105,202101051412,251,106679,141,1
20210105,202101051412,251,106681,42,1
20210105,202101051412,251,106683,66,2
20210105,202101051412,251,106684,297,9
20210105,202101051412,251,106685,32,1
20210105,202101051412,251,106694,335,5
20210105,202101051412,251,106695,57,1
20210105,202101051412,251,106696,47,1
20210105,202101051412,251,106698,94,1
20210105,202101051412,251,106703,47,1
20210105,202101051412,251,106713,100,2
20210105,202101051412,251,106714,109,2
20210105,202101051412,251,106722,460,2
20210105,202101051412,251,106742,78,4
20210105,202101051412,251,106743,99,5
20210105,202101051412,251,106747,58,1
20210105,202101051412,251,106751,394,3
20210105,202101051412,251,106754,31,1
20210105,202101051412,251,106759,146,1
20210105,202101051412,251,106762,250,1
20210105,202101051412,251,106770,256,1
20210105,202101051412,251,106774,173,4
20210105,202101051412,251,106777,262,1
20210105,202101051412,251,106784,29,2
20210105,202101051412,251,106785,34,5
20210105,202101051412,251,106786,40,6
20210105,202101051412,251,106790,233,10
20210105,202101051412,251,106792,23,1
20210105,202101051412,251,106793,3138,26
20210105,202101051412,251,106799,512,1
20210105,202101051412,251,106802,131,1
20210105,202101051412,251,106804,34,1
20210105,202101051412,251,106810,452,1
20210105,202101051412,251,106814,74,5
20210105,202101051412,251,106815,138,10
20210105,202101051412,251,106816,216,5
20210105,202101051412,251,106817,23,2
20210105,202101051412,251,106818,17,1
20210105,202101051412,251,106827,230,2
20210105,202101051412,251,106830,122,1
20210105,202101051412,251,106832,197,3
20210105,202101051412,251,106834,73,1
20210105,202101051412,251,106835,98,3
20210105,202101051412,251,106837,391,11
20210105,202101051412,251,106838,68,2
20210105,202101051412,251,106839,278,5
20210105,202101051412,251,106841,104,1
20210105,202101051412,251,106844,58,1
20210105,202101051412,251,106846,40,1
20210105,202101051412,251,106847,40,1
20210105,202101051412,251,106857,263,1
20210105,202101051412,251,106859,62,1
20210105,202101051412,251,106860,46,1
20210105,202101051412,251,106862,123,3
20210105,202101051412,251,106868,78,1
20210105,202101051412,251,106870,101,3
20210105,202101051412,251,106876,160,2
20210105,202101051412,251,106877,90,2
20210105,202101051412,251,106878,136,3
20210105,202101051412,251,106881,65,1
20210105,202101051412,251,106882,80,1
20210105,202101051412,251,106883,245,6
20210105,202101051412,251,106884,32,1
20210105,202101051412,251,106891,23,1
20210105,202101051412,251,106902,8,1
20210105,202101051412,251,106920,14,1
20210105,202101051412,251,106921,29,2
20210105,202101051412,251,106923,14,1
20210105,202101051412,251,106928,97,2
20210105,202101051412,251,106929,73,2
20210105,202101051412,251,106932,83,1
20210105,202101051412,251,106937,55,1
20210105,202101051412,251,106941,12,1
20210105,202101051412,251,106942,7,1
20210105,202101051412,251,106943,31,4
20210105,202101051412,251,106944,21,2
20210105,202101051412,251,106946,18,1
20210105,202101051412,251,106948,11,1
20210105,202101051412,251,106956,200,1
20210105,202101051412,251,106960,64,3
20210105,202101051412,251,106962,205,4
20210105,202101051412,251,106966,534,2
20210105,202101051412,251,106967,987,19
20210105,202101051412,251,106970,235,2
20210105,202101051412,251,106972,34,1
20210105,202101051412,251,106973,88,1
20210105,202101051412,251,106976,136,5
20210105,202101051412,251,106984,219,3
20210105,202101051412,251,106987,964,32
20210105,202101051412,251,106990,59,1
20210105,202101051412,251,106993,277,2
20210105,202101051412,251,106994,285,2
20210105,202101051412,251,107001,128,1
20210105,202101051412,251,107008,115,2
20210105,202101051412,251,107011,203,1
20210105,202101051412,251,107013,57,1
20210105,202101051412,251,107020,172,3
20210105,202101051412,251,107026,58,1
20210105,202101051412,251,107028,107,1
20210105,202101051412,251,107029,74,1
20210105,202101051412,251,107032,62,1
20210105,202101051412,251,107037,19,1
20210105,202101051412,251,107038,57,3
20210105,202101051412,251,107040,46,1
20210105,202101051412,251,107042,270,3
20210105,202101051412,251,107055,62,1
20210105,202101051412,251,107057,164,1
20210105,202101051412,251,107064,64,1
20210105,202101051412,251,107067,197,1
20210105,202101051412,251,107070,37,3
20210105,202101051412,251,107071,75,6
20210105,202101051412,251,107072,158,9
20210105,202101051412,251,107073,231,1
20210105,202101051412,251,107076,75,1
20210105,202101051412,251,107080,511,29
20210105,202101051412,251,107081,651,19
20210105,202101051412,251,107085,97,1
20210105,202101051412,251,107086,191,1
20210105,202101051412,251,107087,35,1
20210105,202101051412,251,107089,54,1
20210105,202101051412,251,107090,62,1
20210105,202101051412,251,107097,43,1
20210105,202101051412,251,107098,131,3
20210105,202101051412,251,107099,131,3
20210105,202101051412,251,107109,157,1
20210105,202101051412,251,107110,45,1
20210105,202101051412,251,107111,144,1
20210105,202101051412,251,107115,211,1
20210105,202101051412,251,107116,57,1
20210105,202101051412,251,107120,104,2
20210105,202101051412,251,107130,199,1
20210105,202101051412,251,107145,100,1
20210105,202101051412,251,107148,101,3
20210105,202101051412,251,107151,54,1
20210105,202101051412,251,107155,99,1
20210105,202101051412,251,107159,6300,63
20210105,202101051412,251,107160,368,4
20210105,202101051412,251,107161,138,4
20210105,202101051412,251,107162,546,12
20210105,202101051412,251,107168,37,1
20210105,202101051412,251,107169,106,1
20210105,202101051412,251,107171,114,10
20210105,202101051412,251,107173,11,1
20210105,202101051412,251,107174,120,3
20210105,202101051412,251,107177,33,2
20210105,202101051412,251,107189,56,2
20210105,202101051412,251,107194,60,2
20210105,202101051412,251,107196,502,8
